"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"21751825648","Justin Trudeau","The Liberal infrastructure plan will make a positive difference in your life.","2015-09-25T00:31:11+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748432255649/","21751825648_10153748432255649",1009,44,267
"21751825648","Justin Trudeau","Share if you agree: our plan will make a positive difference in people's lives","2015-09-25T00:17:37+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153748565505649/?type=3","21751825648_10153748565505649",1163,77,493
"21751825648","Justin Trudeau","The status quo isn't working. Our plan will make a positive difference in people's lives.","2015-09-25T00:11:19+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153748552660649/?type=3","21751825648_10153748552660649",2084,103,208
"21751825648","Justin Trudeau","On October 4th in Brampton we're holding the biggest rally in decades. RSVP to be a part of it: http://lpc.ca/ao5f","2015-09-24T23:10:14+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153748546085649/?type=3","21751825648_10153748546085649",1197,901,303
"21751825648","Justin Trudeau","Le 4 octobre à Brampton aura lieu le plus important rassemblement depuis des décennies. SVP confirmer votre présence : http://lpc.ca/ao5g","2015-09-24T23:10:05+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153748545115649/?type=3","21751825648_10153748545115649",86,4,18
"21751825648","Justin Trudeau","Mulcair makes empty promises but daycare is too important to play politics with. I have a real plan. Our new French ad:","2015-09-24T22:27:42+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748501130649/","21751825648_10153748501130649",570,43,89
"21751825648","Justin Trudeau","M. Mulcair fait des promesses vides pour se faire élire mais les garderies sont un enjeu sérieux. J'ai un vrai plan.","2015-09-24T22:27:23+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748499540649/","21751825648_10153748499540649",221,15,49
"21751825648","Justin Trudeau","Mulcair can't keep his promises with Stephen Harper's budget. We can do better, and Canadians deserve better.","2015-09-24T21:16:05+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748386295649/","21751825648_10153748386295649",224,36,78
"21751825648","Justin Trudeau","Thomas Mulcair ne peut tenir ses promesses tout en adoptant le budget de Stephen Harper. Nous pouvons faire mieux. Les Canadiennes et Canadiens méritent mieux.","2015-09-24T21:15:40+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748388940649/","21751825648_10153748388940649",275,23,51
"21751825648","Justin Trudeau","Le soir du débat, il est bon de se souvenir de ce que savent les jeunes boxeurs de ma circonscription de Papineau : Le KO est important, mais suivre son plan est essentiel.","2015-09-24T18:30:02+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153747888425649/","21751825648_10153747888425649",536,38,69
"21751825648","Justin Trudeau","On debate night, it's good to remember what the young boxers in my riding of Papineau know: It's not always about knockout punches, it's about making a plan and sticking to it. See you tonight.","2015-09-24T18:30:01+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153747887090649/","21751825648_10153747887090649",1451,129,245
"21751825648","Justin Trudeau","Mulcair is selling big promises, but more than a few conditions may apply...","2015-09-24T16:17:35+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153747933550649/","21751825648_10153747933550649",1033,169,573
"21751825648","Justin Trudeau","M. Mulcair fait de grandes promesses, mais attention aux petits caractères…","2015-09-24T16:17:09+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153747935460649/","21751825648_10153747935460649",262,24,77
"21751825648","Justin Trudeau","Best wishes and Eid Mubarak to all those celebrating the start of Eid al-Adha today!","2015-09-23T22:30:33+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153746560660649/","21751825648_10153746560660649",12605,1318,6832
"21751825648","Justin Trudeau","Meilleurs vœux et Eid Mubarak à toutes celles et tous ceux qui célèbrent aujourd’hui le début de l'Aïd al-Adha!","2015-09-23T22:30:33+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153746568150649/","21751825648_10153746568150649",6931,2784,14319
"21751825648","Justin Trudeau","What happens when you enter to win a day on the Liberal campaign trail? This! (Want to learn more about our contests? Sign up to get more info here: http://lpc.ca/ao4l)","2015-09-23T00:08:59+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153744193360649/","21751825648_10153744193360649",955,119,187
"21751825648","Justin Trudeau","Qu’arrive-t-il lorsque vous vous inscrivez pour courir la chance de gagner une journée en campagne électorale? Ça! (Vous voulez en savoir plus sur nos concours? Inscrivez-vous pour obtenir plus d’infos : http://lpc.ca/ao4m)","2015-09-23T00:08:52+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153744244885649/","21751825648_10153744244885649",306,29,44
"21751825648","Justin Trudeau","We'll reverse the cuts to the CBC/Radio-Canada, invest in Canadian culture, and create jobs. Show your support for our plan.","2015-09-22T19:25:25+0000","link","http://lpc.ca/ao47","21751825648_10153743664250649",3181,258,606
"21751825648","Justin Trudeau","Nous annulerons les coupes à CBC/Radio-Canada, investirons dans la culture canadienne et créerons des emplois pour la classe moyenne. Montrez votre appui.","2015-09-22T19:25:12+0000","link","http://lpc.ca/ao49","21751825648_10153743657825649",230,24,71
