"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"149331805154700","Tom Mulcair","Watch: Tom will make key investments in Canada’s valuable forestry sector. #Ready4Change","2015-09-26T13:01:45+0000","video","https://www.facebook.com/TomMulcair/videos/890927357661804/","149331805154700_890927357661804",478,99,100
"149331805154700","Tom Mulcair","REGARDEZ : Tom réalisera des investissements stratégiques dans le secteur forestier. #Ensemble2015","2015-09-26T12:59:17+0000","video","https://www.facebook.com/TomMulcair/videos/890924710995402/","149331805154700_890924710995402",98,23,28
"149331805154700","Tom Mulcair","Merci, Québec. Thank you, Quebec City. Travaillons ensemble pour un pays qui nous ressemble et qui nous rassemble. —TM","2015-09-26T01:45:53+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890782391009634/?type=3","149331805154700_890782391009634",752,77,63
"149331805154700","Tom Mulcair","J’ai eu une bonne et franche discussion avec le maire de Québec Régis Labeaume cet après-midi. —TM","2015-09-25T19:57:25+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890683847686155/?type=3","149331805154700_890683847686155",204,45,13
"149331805154700","Tom Mulcair","Leaders’ debate recap: Tom stands up to Stephen Harper’s politics of fear and division – and shows he’s the only leader who can bring change to Ottawa. #Ready4Change","2015-09-25T17:46:45+0000","video","https://www.facebook.com/TomMulcair/videos/890626034358603/","149331805154700_890626034358603",928,136,320
"149331805154700","Tom Mulcair","The NDP will grow forestry jobs, innovative research and market opportunities. #Ready4Change","2015-09-25T16:10:48+0000","link","http://www.ndp.ca/news/canadian-forestry-jobs-poised-growth-mulcair","149331805154700_890597441028129",550,78,127
"149331805154700","Tom Mulcair","Les investissements du NPD vont créer de l’emploi, stimuler la recherche innovatrice et accroître les débouchés commerciaux. #Ensemble2015","2015-09-25T16:09:33+0000","link","http://www.npd.ca/nouvelles/thomas-mulcair-va-creer-de-lemploi-dans-le-secteur-forestier","149331805154700_890596911028182",90,5,20
"149331805154700","Tom Mulcair","The NDP will ensure Canada’s forestry sector remains innovative and competitive. #Ready4Change","2015-09-25T13:47:12+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890547631033110/?type=3","149331805154700_890547631033110",465,74,291
"149331805154700","Tom Mulcair","Un gouvernement NPD sera le partenaire dont l’industrie forestière a besoin. #Ensemble2015","2015-09-25T13:45:34+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890547334366473/?type=3","149331805154700_890547334366473",63,9,40
"149331805154700","Tom Mulcair","Ce soir, Tom s'est tenu debout contre les politiques de peur et de division de Stephen Harper.  #débatdeschefs #Ensemble2015","2015-09-25T03:46:11+0000","link","http://www.npd.ca/ce-quils-disest-de-la-performance-gagnante-de-tom-mulcair-au-premier-debat-des-chefs-en-francais","149331805154700_890400414381165",269,90,23
"149331805154700","Tom Mulcair","Tonight, Tom stood up to Stephen Harper’s politics of fear & division at the French language leaders’ debate in Montreal. #Ready4Change","2015-09-25T03:45:03+0000","link","http://www.ndp.ca/what-theyre-saying-about-toms-win-at-the-french-language-leaders-debate","149331805154700_890399834381223",1476,133,216
"149331805154700","Tom Mulcair","Hâte de prendre la parole ce soir lors du grand débat à 20 h HE.—TM #débatdeschefs","2015-09-24T22:29:57+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890320074389199/?type=3","149331805154700_890320074389199",134,55,20
"149331805154700","Tom Mulcair","Looking forward to tonight’s French-language leaders' debate at 8 p.m. ET. Be sure to join us. —TM","2015-09-24T22:28:58+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890319721055901/?type=3","149331805154700_890319721055901",239,47,31
"149331805154700","Tom Mulcair","As Prime Minister, Tom will hire more family doctors, expand home care for seniors, and launch a national dementia strategy. Add your name for better health care. #Ready4Change","2015-09-24T19:48:01+0000","link","http://www.ndp.ca/healthcare","149331805154700_890276594393547",338,63,75
"149331805154700","Tom Mulcair","Tom a un plan à long terme pour assurer la pérennité de notre système de santé public. Ajoutez votre nom pour de meilleurs soins de santé. #Ensemble2015","2015-09-24T19:45:22+0000","link","http://www.npd.ca/sante","149331805154700_890275801060293",38,10,8
"149331805154700","Tom Mulcair","On this special day of Eid al-Adha, the NDP team would like to wish Muslim Canadians peace, prosperity & happiness. // En cette journée, l’équipe du NPD souhaite aux Canadiens musulmans la paix, le bonheur & la prospérité. —TM","2015-09-24T13:15:49+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/890154647739075/?type=3","149331805154700_890154647739075",2770,371,527
"149331805154700","Tom Mulcair","Regardez : L’offre du NPD pour un pays qui nous ressemble et qui nous rassemble. #Ensemble2015","2015-09-24T00:14:40+0000","video","https://www.facebook.com/TomMulcair/videos/889950544426152/","149331805154700_889950544426152",257,125,216
"149331805154700","Tom Mulcair","Heureux d'être chez moi à Montréal et de rencontrer Denis Coderre pour discuter des enjeux de la métropole. – TM","2015-09-23T21:13:08+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889915881096285/?type=3","149331805154700_889915881096285",282,59,14
"149331805154700","Tom Mulcair","Fall is here, leaves are turning orange, and Canadians are #Ready4Change in Ottawa.","2015-09-23T18:27:40+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889872544433952/?type=3","149331805154700_889872544433952",3009,224,1941
"149331805154700","Tom Mulcair","C’est l’automne. Affichons nos couleurs pour le changement à Ottawa. #Ensemble2015 #NPD","2015-09-23T18:25:12+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889871641100709/?type=3","149331805154700_889871641100709",323,58,136
"149331805154700","Tom Mulcair","Relieved to learn that Mohamed Fahmy has been pardoned by the Egyptian President. Wishing him a safe trip home to Canada. // Heureux de la décision du gouvernement égyptien de gracier Mohamed Fahmy. Nous lui souhaitons un chaleureux retour dans son pays. —TM","2015-09-23T17:08:23+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889841801103693/?type=3","149331805154700_889841801103693",1579,110,118
"149331805154700","Tom Mulcair","Watch: Tom will restore fairness to employment insurance. #Ready4Change","2015-09-22T22:11:41+0000","video","https://www.facebook.com/TomMulcair/videos/889538727800667/","149331805154700_889538727800667",606,103,206
"149331805154700","Tom Mulcair","REGARDEZ : Le plan de Tom pour l’AE protégera la caisse d’assurance-emploi. #Ensemble2015","2015-09-22T22:10:41+0000","video","https://www.facebook.com/TomMulcair/videos/889538171134056/","149331805154700_889538171134056",63,31,22
"149331805154700","Tom Mulcair","""The outcome of this election is up to you because every vote counts and every conversation makes a difference.” — Stephen Lewis. Sign up to get involved with your local campaign today. #Ready4Change","2015-09-22T20:23:21+0000","video","https://www.facebook.com/TomMulcair/videos/889508821136991/","149331805154700_889508821136991",600,80,685
"149331805154700","Tom Mulcair","Tom’s EI plan delivers major expansion of access to job training and support for families. Consult the plan. #Ready4Change","2015-09-22T14:41:55+0000","link","http://www.ndp.ca/news/young-precarious-workers-better-insured-tom-mulcair","149331805154700_889402251147648",696,63,241
"149331805154700","Tom Mulcair","Le plan de Tom pour l’AE prévoit l’élargissement de l’accès à la formation professionnelle et du soutien aux familles. #Ensemble2015","2015-09-22T14:40:14+0000","link","http://www.npd.ca/nouvelles/les-travailleurs-jeunes-et-precaires-seront-mieux-proteges-avec-thomas-mulcair","149331805154700_889401567814383",70,24,14
"149331805154700","Tom Mulcair",NA,"2015-09-22T13:41:59+0000","photo","https://www.facebook.com/TomMulcair/photos/a.348310831923462.84295.149331805154700/889379564483250/?type=3","149331805154700_889379674483239",388,35,19
"149331805154700","Tom Mulcair","Tom's plan will make EI eligibility fairer and invest in training that will help young workers find a permanent place in the workforce. #Ready4Change","2015-09-22T12:59:38+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889365091151364/?type=3","149331805154700_889365091151364",550,48,407
"149331805154700","Tom Mulcair","Le plan de Tom aidera les jeunes à entrer sur le marché du travail grâce à des critères d’admissibilité à l’AE équitables et à des investissements dans la formation professionnelle. #Ensemble2015","2015-09-22T12:58:38+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889364901151383/?type=3","149331805154700_889364901151383",39,7,51
"149331805154700","Tom Mulcair","Watch: Tom will enhance support and improve medical care for Canada’s veterans and their families. #Ready4Change","2015-09-22T11:44:43+0000","video","https://www.facebook.com/TomMulcair/videos/889344127820127/","149331805154700_889344127820127",383,43,133
"149331805154700","Tom Mulcair","REGARDEZ : Tom investira pour améliorer le soutien et les soins aux anciens combattants et leurs proches #Ensemble2015","2015-09-22T11:42:47+0000","video","https://www.facebook.com/TomMulcair/videos/889343824486824/","149331805154700_889343824486824",56,8,3
"149331805154700","Tom Mulcair","A warm welcome on Prince Edward Island this afternoon. Thank you, Lobster On The Wharf & Upstreet Craft Brewing for hosting us. // Merci pour votre accueil chaleureux à l’Île-du-Prince-Édouard aujourd’hui. #Ensemble2015 #Ready4Change","2015-09-21T21:34:59+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/889041431183730/?type=3","149331805154700_889042404516966",736,72,62
"149331805154700","Tom Mulcair","Veterans have stood up for Canada. They should never have to question whether their Prime Minister will stand up for them. // Nos anciens combattants se sont battus pour le Canada. Ils ne devraient pas s’inquiéter à savoir si leur premier ministre se battra pour leurs droits. —TM","2015-09-21T16:43:22+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/888936011194272/?type=3","149331805154700_888936011194272",1380,102,344
"149331805154700","Tom Mulcair","An NDP government will support Canadian veterans and their families. Read our plan. #Ready4Change","2015-09-21T13:56:41+0000","link","http://www.ndp.ca/news/veterans-to-get-services-and-respect-they-deserve-mulcair","149331805154700_888873174533889",834,53,368
"149331805154700","Tom Mulcair","Un gouvernement NPD s'assurera de mieux servir les anciens combattants et leurs proches. Consultez notre plan. #Ensemble2015","2015-09-21T13:51:17+0000","link","http://www.npd.ca/nouvelles/thomas-mulcair-offrira-aux-anciens-combattants-le-respect-et-les-services-quils-meritent","149331805154700_888871991200674",52,12,30
"149331805154700","Tom Mulcair","“As Prime Minister, I will ensure our government honours the sacrifices of our veterans and provides the services and benefits they’ve earned.” —Tom Mulcair #Ready4Change","2015-09-21T12:35:46+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/888848421203031/?type=3","149331805154700_888848421203031",991,73,709
"149331805154700","Tom Mulcair","« Comme premier ministre, je vais m’assurer que nos anciens combattants reçoivent les services et les prestations qu’ils méritent. » —Tom Mulcair #Ensemble2015","2015-09-21T12:16:31+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/888843504536856/?type=3","149331805154700_888843504536856",61,6,54
"149331805154700","Tom Mulcair","Thank you, St. John’s. With your help and support to our shared cause, we can and we will defeat Stephen Harper and elect an NDP government. —TM","2015-09-20T19:13:19+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/888539604567246/?type=3","149331805154700_888540794567127",1479,135,135
"149331805154700","Tom Mulcair","Cod jigging out of Petty Harbour, Newfoundland early this morning with NDP candidates Ryan Cleary and Jack Harris. // À la pêche tôt ce matin à Terre-Neuve avec quelques-uns de nos candidats locaux.  #Ensemble2015 #Ready4Change","2015-09-20T17:00:12+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/888489307905609/?type=3","149331805154700_888489967905543",1073,67,119
"149331805154700","Tom Mulcair","35 years ago, Terry Fox made history with his Marathon of Hope. Good luck to all those Canadians running to carry on his dream today. // Le Marathon de l'espoir de Terry Fox célèbre ses 35 ans aujourd'hui. Bonne chance à tous ceux qui prennent part à la course. —TM","2015-09-20T14:43:50+0000","status",NA,"149331805154700_888443894576817",836,18,29
"149331805154700","Tom Mulcair",NA,"2015-09-19T20:05:53+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887453788009161/?type=3","149331805154700_888108774610329",812,143,1
"149331805154700","Tom Mulcair",NA,"2015-09-19T20:05:39+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887453214675885/?type=3","149331805154700_888108711277002",131,40,0
"149331805154700","Tom Mulcair","Watch: More and more Canadians are putting their trust in the NDP to defeat Stephen Harper and bring change to Ottawa. #Ready4Change","2015-09-19T12:05:54+0000","video","https://www.facebook.com/TomMulcair/videos/887927811295092/","149331805154700_887927811295092",1040,135,461
"149331805154700","Tom Mulcair","REGARDEZ : La vague orange déferle partout au pays. De plus en plus de gens ont confiance en pour battre Stephen Harper et apporter le changement à Ottawa. #Ensemble2015","2015-09-19T11:58:48+0000","video","https://www.facebook.com/TomMulcair/videos/887924194628787/","149331805154700_887924194628787",150,93,37
"149331805154700","Tom Mulcair","Merci, Vancouver. Now is our opportunity to think big, to be ambitious, and to dare to accomplish great things together. On continue! —TM","2015-10-17T23:35:11+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/899828686771671/?type=3","149331805154700_899828930104980",1796,114,361
"149331805154700","Tom Mulcair","Watch: Tom will work with provinces to make prescription drugs more affordable. #Ready4Change","2015-09-18T21:33:24+0000","video","https://www.facebook.com/TomMulcair/videos/887607931327080/","149331805154700_887607931327080",666,104,510
"149331805154700","Tom Mulcair","Regardez : Tom collaborera avec les provinces afin de rendre les médicaments d’ordonnance plus abordables. #Ensemble2015","2015-09-18T21:31:34+0000","video","https://www.facebook.com/TomMulcair/videos/887607134660493/","149331805154700_887607134660493",91,31,35
"149331805154700","Tom Mulcair","Our health care plan will lower the price Canadians have to pay for their prescriptions. #Ready4Change","2015-09-18T19:01:58+0000","link","http://bit.ly/1iVuS2p","149331805154700_887549071332966",1429,123,470
"149331805154700","Tom Mulcair","En adoptant notre plan en matière de santé, les Canadiens débourseront moins pour leurs médicaments.  #Ensemble2015","2015-09-18T19:00:30+0000","link","http://bit.ly/1QMnpya","149331805154700_887548491333024",71,18,28
"149331805154700","Tom Mulcair","Behind the scenes, preparing for last night’s The Globe and Mail economic debate. // Un aperçu des coulisses du débat d’hier soir organisé par le Globe & Mail.","2015-09-18T18:17:07+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887535434667663/?type=3","149331805154700_887535434667663",370,46,10
"149331805154700","Tom Mulcair","“Canadian families should never have to choose between food and medicine.” —Tom Mulcair #Ready4Change","2015-09-18T17:18:52+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887516578002882/?type=3","149331805154700_887516578002882",985,81,456
"149331805154700","Tom Mulcair","« Les Canadiens ne devraient jamais avoir à choisir entre payer la facture d’épicerie ou payer les médicaments qui leur sont prescrits. » —Tom Mulcair #Ensemble2015","2015-09-18T17:18:02+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887513181336555/?type=3","149331805154700_887513181336555",154,26,42
"149331805154700","Tom Mulcair","""NDP leader has now become the main challenger to Harper’s crown.” - What they're saying about Tom's win at The Globe and Mail economic debate:","2015-09-18T14:03:47+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887453788009161/?type=3","149331805154700_887453788009161",2953,327,2372
"149331805154700","Tom Mulcair","« Il a l’étoffe d’un premier ministre » et il est « en contrôle » - deux des nombreux commentaires au sujet de la victoire de Tom lors du débat du Globe and Mail sur l’économie :","2015-09-18T14:01:56+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/887453214675885/?type=3","149331805154700_887453214675885",247,53,217
"149331805154700","Tom Mulcair","Debate in review: Tom proved he is the only leader with the experience and the plan to make the economy work for Canadian families. #Ready4Change #GlobeDebate","2015-09-18T03:17:02+0000","video","https://www.facebook.com/TomMulcair/videos/887289088025631/","149331805154700_887289088025631",1124,179,739
"149331805154700","Tom Mulcair","Making the right choices so we can improve health care & grow the economy is one vote away. #ImVotingNDP","2015-10-17T22:07:01+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/899809120106961/?type=3","149331805154700_899809120106961",1313,94,1185
"149331805154700","Tom Mulcair","""We know that a dynamic and innovative energy sector is crucial for Canada in the years to come."" —Tom Mulcair #Ready4Change #GlobeDebate (Source: Globe & Mail / CPAC)","2015-09-18T01:50:59+0000","video","https://www.facebook.com/TomMulcair/videos/887257964695410/","149331805154700_887257964695410",995,134,234
"149331805154700","Tom Mulcair","""Canadians want a PM who understands the sense of urgency we all feel with the crisis in Syria."" —Tom Mulcair #Ready4Change #GlobeDebate (Source: Globe & Mail / CPAC)","2015-09-18T01:45:17+0000","video","https://www.facebook.com/TomMulcair/videos/887246588029881/","149331805154700_887246588029881",1265,124,309
"149331805154700","Tom Mulcair","""We have a plan to kickstart the economy, we want to help people get ahead and make their lives easier."" —Tom Mulcair #Ready4Change #GlobeDebate (Source: Globe & Mail / CPAC)","2015-09-18T01:43:14+0000","video","https://www.facebook.com/TomMulcair/videos/887241841363689/","149331805154700_887241841363689",734,62,189
"149331805154700","Tom Mulcair","The #GlobeDebate is about to start. Tune in online from wherever you are:","2015-09-18T00:04:29+0000","video","https://www.youtube.com/watch?v=XbnMz7tsXjo","149331805154700_887182291369644",196,50,35
"149331805154700","Tom Mulcair",NA,"2015-09-17T22:12:19+0000","photo","https://www.facebook.com/NDP.NPD/photos/a.482158681820342.93977.190502667652613/918631948173011/?type=3","149331805154700_887149611372912",362,72,0
"149331805154700","Tom Mulcair","Join me in committing to do the single most important thing in this election: Vote. #Ready4Change","2015-09-17T17:31:08+0000","link","http://www.ndp.ca/commit?source=20150917_SOC_SOC__AYN_FB_NDP_EN_ALL&utm_medium=SOC&utm_source=NDP&utm_campaign=20150917_SOC_SOC__AYN_FB_NDP_EN_ALL","149331805154700_887066558047884",211,68,40
"149331805154700","Tom Mulcair","Je vous invite à prendre un engagement aujourd’hui : votez lors de cette élection. #Ensemble2015","2015-09-17T17:28:34+0000","link","http://www.npd.ca/engagez-vous?source=20150917_SOC_SOC__AYN_FB_NDP_FR_ALL&utm_medium=SOC&utm_source=NDP&utm_campaign=20150917_SOC_SOC__AYN_FB_NDP_FR_ALL","149331805154700_887065598047980",77,49,14
"149331805154700","Tom Mulcair","Tom has a long-term plan to hire more family doctors, expand home care for seniors, and launch a national dementia strategy. Add your name for better health care. #Ready4Change","2015-09-16T23:14:52+0000","link","http://www.ndp.ca/healthcare","149331805154700_886688784752328",420,50,94
"149331805154700","Tom Mulcair","Tom a un plan pour faciliter l’embauche de médecins de famille et améliorer accès aux soins à domicile pour les aînés. Ajoutez votre nom pour de meilleurs soins de santé. #Ensemble2015","2015-09-16T23:11:16+0000","link","http://www.npd.ca/sante","149331805154700_886687988085741",73,15,16
"149331805154700","Tom Mulcair","“In my opinion, the NDP is presenting a feasible plan for Canada’s next government ... sound, prudent and achievable.""","2015-09-16T21:00:39+0000","link","http://www.ndp.ca/what-theyre-saying-about-tom-mulcairs-balanced-fiscal-plan","149331805154700_886652594755947",815,83,180
"149331805154700","Tom Mulcair","Prendre de bonnes décisions pour notre santé et notre économie. C’est ça un vote pour le NPD. #JevoteNPD","2015-10-17T22:06:08+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/899808760106997/?type=3","149331805154700_899808760106997",191,21,119
"149331805154700","Tom Mulcair","« Selon moi, le NPD présente un plan réalisable pour le prochain gouvernement du Canada. »","2015-09-16T20:57:49+0000","link","http://www.npd.ca/ce-qui-se-dit-au-sujet-du-cadre-fiscal-equilibre-de-tom-mulcair","149331805154700_886651921422681",68,36,13
"149331805154700","Tom Mulcair","Our plan is balanced, long-term, and will help families get ahead without leaving costs to the next generation.","2015-09-16T19:46:15+0000","link","http://www.ndp.ca/a-message-from-tom-our-balanced-plan","149331805154700_886631074758099",693,59,126
"149331805154700","Tom Mulcair","Notre plan solide et à long terme aidera les familles sans imposer un fardeau aux générations futures.","2015-09-16T19:44:15+0000","link","http://www.npd.ca/un-message-de-tom-mulcair-un-plan-solide","149331805154700_886630721424801",57,20,9
"149331805154700","Tom Mulcair","Productive meeting with Mayor Naheed Nenshi to discuss how an NDP government can support Calgary's long-term needs. —TM","2015-09-16T18:28:19+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/886604061427467/?type=3","149331805154700_886604061427467",1151,52,121
"149331805154700","Tom Mulcair","Watch: Tom will improve mental health care for young Canadians. #Ready4Change","2015-09-16T13:24:42+0000","video","https://www.facebook.com/TomMulcair/videos/886484008106139/","149331805154700_886484008106139",441,61,117
"149331805154700","Tom Mulcair","Regardez : Tom améliorera les services de santé mentale pour les jeunes Canadiens. #Ensemble2015","2015-09-16T13:21:06+0000","video","https://www.facebook.com/TomMulcair/videos/886482791439594/","149331805154700_886482791439594",57,22,14
"149331805154700","Tom Mulcair","Catherine and I are heartbroken by the tragic death of 2-year-old Hailey. Our thoughts and prayers are with her family. // Catherine et moi avons le cœur brisé d’apprendre le décès de la petite Hailey. Toutes nos condoléances à sa famille. —TM","2015-09-16T13:07:41+0000","status",NA,"149331805154700_886470174774189",1390,87,48
"149331805154700","Tom Mulcair","Amazing crowd and energy. Calgary is #Ready4Change — and our NDP team is ready, too.","2015-09-16T00:52:01+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/886209898133550/?type=3","149331805154700_886210184800188",1490,96,137
"149331805154700","Tom Mulcair","Great to be in Lethbridge this morning. // Merci pour votre accueil ce matin, Lethbridge.","2015-09-15T19:04:51+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/886110521476821/?type=3","149331805154700_886110661476807",605,65,45
"149331805154700","Tom Mulcair","Read our plan to improve mental health care treatment for young Canadians. #Ready4Change","2015-09-15T16:06:08+0000","link","http://www.ndp.ca/news/mulcair-to-improve-mental-health-care-young-canadians-0","149331805154700_886055971482276",1584,131,604
"149331805154700","Tom Mulcair","“We can elect a prime minister with principles, with experience, who brings out the very best in all of us as Canadians.” — Rachel Notley, Premier of Alberta #Ready4Change","2015-10-17T21:06:45+0000","video","https://www.facebook.com/TomMulcair/videos/899788680109005/","149331805154700_899788680109005",1504,151,1700
"149331805154700","Tom Mulcair","Lisez notre plan pour améliorer les services de santé mentale pour les jeunes. #Ensemble2015","2015-09-15T16:05:00+0000","link","http://www.npd.ca/nouvelles/thomas-mulcair-ameliorera-les-services-de-sante-mentale-pour-les-jeunes-canadiens","149331805154700_886055614815645",77,9,36
"149331805154700","Tom Mulcair","“Every child in Canada should have access to high quality, effective mental health treatment when they need it."" – Tom Mulcair #Ready4Change","2015-09-15T14:43:34+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/886029974818209/?type=3","149331805154700_886029974818209",1902,180,917
"149331805154700","Tom Mulcair","Le plan du NPD assurera un accès à des soins de santé mentale efficaces et de haute qualité pour chaque enfant qui en a besoin. #Ensemble2015","2015-09-15T14:42:22+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/886029811484892/?type=3","149331805154700_886029811484892",83,10,49
"149331805154700","Tom Mulcair","An NDP government will invest in Alzheimer’s and dementia screening, diagnosis, support and research. Read our plan:","2015-09-15T13:20:41+0000","link","http://www.ndp.ca/news/mulcair-to-launch-national-alzheimers-and-dementia-strategy","149331805154700_886006278153912",1363,74,408
"149331805154700","Tom Mulcair","Mulcair lancera une stratégie nationale sur la maladie d’alzheimer et la démence. Lisez le plan:","2015-09-15T13:19:47+0000","link","http://www.npd.ca/nouvelles/thomas-mulcair-lancera-une-strategie-nationale-sur-la-maladie-dalzheimer-et-la-demence","149331805154700_886005634820643",118,6,29
"149331805154700","Tom Mulcair","Our vision for health care includes a major effort to reduce the impact of Alzheimer’s disease and dementia on Canadians and their families. #Ready4Change","2015-09-15T00:15:52+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/885767684844438/?type=3","149331805154700_885767684844438",1299,155,477
"149331805154700","Tom Mulcair","Le NPD veut que notre système de santé réduise les impacts de la maladie d’Alzheimer & la démence. #Ensemble2015","2015-09-15T00:14:07+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/885766708177869/?type=3","149331805154700_885766708177869",147,18,38
"149331805154700","Tom Mulcair","Watch: Tom will help five million Canadians access family doctors. #Ready4Change #elxn42","2015-09-14T21:24:26+0000","video","https://www.facebook.com/TomMulcair/videos/885718971515976/","149331805154700_885718971515976",433,51,180
"149331805154700","Tom Mulcair","Regardez : Tom aidera cinq millions de Canadiens à avoir accès à un médecin de famille. #Ensemble2015","2015-09-14T21:22:21+0000","video","https://www.facebook.com/TomMulcair/videos/885718771515996/","149331805154700_885718771515996",92,17,15
"149331805154700","Tom Mulcair","“There’s nothing more important than your family’s health. An NDP government will provide long-term, stable funding to ensure more Canadians can access a family doctor and primary care teams.” —Tom Mulcair #Ready4Change","2015-09-14T18:11:17+0000","link","http://www.ndp.ca/news/mulcair-to-help-five-million-canadians-access-family-doctors","149331805154700_885657351522138",794,103,343
"149331805154700","Tom Mulcair","In Edmonton last night. // À Edmonton hier soir.","2015-10-17T19:28:44+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/899763550111518/?type=3","149331805154700_899763550111518",1460,76,124
"149331805154700","Tom Mulcair","« Rien n’est plus important que la santé de votre famille.  Le NPD collaborera avec les provinces et territoires afin que les tous les Canadiens aient accès à des médecins et à des soins de première ligne.» — Tom Mulcair #Ensemble2015.","2015-09-14T18:09:03+0000","link","http://www.npd.ca/nouvelles/thomas-mulcair-aidera-cinq-millions-de-canadiens-avoir-acces-un-medecin-de-famille","149331805154700_885656824855524",84,17,36
"149331805154700","Tom Mulcair","« Notre plan va propulser notre système de santé grâce à l’ajout de médecins et à la prestation de services de qualité. » —Tom Mulcair#Ensemble2015","2015-09-14T15:41:24+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/885582178196322/?type=3","149331805154700_885582178196322",48,15,73
"149331805154700","Tom Mulcair","“Our plan to hire more doctors & nurses will usher in a new era of quality public health care.” — Tom Mulcair #Ready4Change","2015-09-14T15:29:59+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/885578928196647/?type=3","149331805154700_885578928196647",774,112,894
"149331805154700","Tom Mulcair","Watch: Tom announces his plan to expand home care to support 41,000 more seniors. #Ready4Change #elxn42","2015-09-14T14:24:50+0000","video","https://www.facebook.com/TomMulcair/videos/885548718199668/","149331805154700_885548718199668",377,43,109
"149331805154700","Tom Mulcair","Regardez : Tom dévoile son plan pour améliorer l’accès aux soins à domicile pour 41 000 aînés supplémentaires. #Ensemble2015","2015-09-14T14:19:41+0000","video","https://www.facebook.com/TomMulcair/videos/885547861533087/","149331805154700_885547861533087",63,11,20
"149331805154700","Tom Mulcair","Thank you, Vancouver. Together we can chart a new and better course for Canada. // Merci, Vancouver. Ensemble nous bâtirons un Canada généreux et prospère, où personne n’est laissé pour compte. —TM","2015-09-13T20:32:06+0000","photo","https://www.facebook.com/TomMulcair/photos/a.187109341376946.48540.149331805154700/885156538238886/?type=3","149331805154700_885156538238886",2736,170,703
"149331805154700","Tom Mulcair","Tom’s plan to expand home care will free up hospital beds and allow seniors to stay in their homes longer. #Ready4Change","2015-09-13T18:07:42+0000","link","http://www.ndp.ca/news/mulcair-to-expand-home-care-to-support-41000-more-seniors","149331805154700_885094341578439",1365,114,346
